,Unnamed: 0,mukey,OBJECTID_1,tk0_5a,tk5_20a,tk20_50a,tk50_100a,tk100_150a,tk150_999a,tk0_20a,tk0_30a,tk0_100a,tk0_150a,tk0_999a,musumcpcta,soc0_5,soc5_20,soc20_50,soc50_100,soc100_150,soc150_999,soc0_20,soc0_30,soc0_100,soc0_150,soc0_999,tk0_5s,tk5_20s,tk20_50s,tk50_100s,tk100_150s,tk150_999s,tk0_20s,tk0_30s,tk0_100s,tk0_150s,tk0_999s,musumcpcts,nccpi2cs,nccpi2sg,nccpi2co,nccpi2all,pctearthmc,rootznemc,rootznaws,droughty,pwsl1pomu,musumcpct
8162,8162,409355,55800,5.0,15.0,30.0,50.0,50.0,8.8000002,20.0,30.0,100.0,150.0,158.8000031,100,295.2900085,885.8599854,1173.9899902,1210.2600098,1173.4300537,201.2200012,1181.1400146,1672.6899414,3565.3898926,4738.8198242,4940.0400391,5.0,15.0,30.0,50.0,50.0,8.8000002,20.0,30.0,100.0,150.0,158.8000031,100,0.23,0.21,0.0,0.23,85,150,130.0,1,0,100
8163,8163,409356,55801,5.0,15.0,30.0,50.0,50.0,8.8000002,20.0,30.0,100.0,150.0,158.8000031,100,295.2900085,885.8599854,1173.9899902,1210.2600098,1173.4300537,201.2200012,1181.1400146,1672.6899414,3565.3898926,4738.8198242,4940.0400391,5.0,15.0,30.0,50.0,50.0,8.8000002,20.0,30.0,100.0,150.0,158.8000031,100,0.18,0.13,0.0,0.18,85,150,130.0,1,0,100
8164,8164,409357,55863,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,737.9699707,2165.6999512,1355.8900146,2050.0600586,1298.5699463,51.9399986,2903.6699219,3355.6398926,6309.6298828,7608.2001953,7660.1401367,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.63,0.45,0.0,0.63,95,150,230.0,0,0,100
8165,8165,409358,55861,5.0,15.0,30.0,50.0,50.0,3.95,20.0,30.0,100.0,150.0,153.9499969,100,740.3599854,2172.8999023,1355.8199463,1998.5300293,1286.6300049,93.1699982,2913.2600098,3381.1499023,6267.6098633,7554.2402344,7647.4101563,5.0,15.0,30.0,50.0,50.0,3.95,20.0,30.0,100.0,150.0,153.9499969,100,0.6,0.42,0.0,0.6,90,150,230.0,0,0,100
8166,8166,409359,55862,5.0,15.0,30.0,50.0,50.0,3.95,20.0,30.0,100.0,150.0,153.9499969,100,740.3599854,2172.8999023,1355.8199463,1998.5300293,1286.6300049,93.1699982,2913.2600098,3381.1499023,6267.6098633,7554.2402344,7647.4101563,5.0,15.0,30.0,50.0,50.0,3.95,20.0,30.0,100.0,150.0,153.9499969,100,0.48,0.27,0.0,0.48,90,150,,0,0,100
8167,8167,409360,55900,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,655.7600098,1967.2900391,2712.1799316,2840.1398926,1647.3699951,64.0500031,2623.0500488,3934.5700684,8175.3798828,9822.75,9886.7998047,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.75,0.55,0.0,0.75,90,150,322.0,0,0,100
8168,8168,409361,55898,5.0,15.0,30.0,50.0,50.0,2.25,20.0,30.0,100.0,150.0,152.25,100,653.4400024,1925.8900146,2491.6398926,2580.2600098,1664.4100342,58.8199997,2579.3300781,3817.3400879,7651.2299805,9315.6396484,9374.4599609,5.0,15.0,30.0,50.0,50.0,2.25,20.0,30.0,100.0,150.0,152.25,100,0.71,0.51,0.0,0.71,90,150,322.0,0,0,100
8169,8169,409362,55899,5.0,15.0,30.0,50.0,50.0,2.25,20.0,30.0,100.0,150.0,152.25,100,653.4400024,1925.8900146,2491.6398926,2580.2600098,1664.4100342,58.8199997,2579.3300781,3817.3400879,7651.2299805,9315.6396484,9374.4599609,5.0,15.0,30.0,50.0,50.0,2.25,20.0,30.0,100.0,150.0,152.25,100,0.57,0.33,0.0,0.57,90,150,322.0,0,0,100
8170,8170,409363,55918,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1167.7600098,3503.2700195,6430.9501953,5752.8798828,5006.2700195,2090.0100098,4671.0297852,7006.5498047,16854.859375,21861.1308594,23951.140625,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.98,0.67,0.0,0.98,95,150,277.0,0,0,100
8171,8171,409364,55919,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1167.7600098,3503.2700195,6430.9501953,5752.8798828,5006.2700195,2090.0100098,4671.0297852,7006.5498047,16854.859375,21861.1308594,23951.140625,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.97,0.67,0.0,0.97,95,150,277.0,0,0,100
8172,8172,409365,55810,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1374.7700195,4124.3198242,5528.3999023,3015.2199707,2486.0100098,44.2200012,5499.0898438,8248.6298828,14042.7099609,16528.7304688,16572.9492188,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.73,0.6,0.0,0.73,90,150,286.0,0,95,100
8173,8173,409366,55811,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1056.0899658,3168.2700195,4171.9101563,2901.5,2425.0300293,147.4299927,4224.3598633,6187.1899414,11297.7695313,13722.8095703,13870.2304688,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.61,0.54,0.0,0.61,85,150,,0,87,100
8174,8174,409367,55921,5.0,15.0,30.0,50.0,50.0,29.9500008,20.0,30.0,100.0,150.0,179.9499969,100,1608.1199951,4824.3701172,9648.7402344,11403.7402344,5902.7797852,1346.8699951,6432.4902344,9648.7402344,27484.9707031,33387.75,34734.609375,5.0,15.0,30.0,50.0,50.0,29.9500008,20.0,30.0,100.0,150.0,179.9499969,100,0.99,0.77,0.09,0.99,85,150,303.0,0,0,100
8175,8175,409368,55896,5.0,15.0,30.0,50.0,50.0,74.5999985,20.0,30.0,100.0,150.0,224.6000061,100,1256.7099609,3770.1398926,5472.9101563,1605.1500244,1233.7299805,1699.4499512,5026.8598633,7540.2900391,12104.9199219,13338.6503906,15038.0996094,5.0,15.0,30.0,50.0,50.0,74.5999985,20.0,30.0,100.0,150.0,224.6000061,100,0.78,0.53,0.0,0.78,90,150,258.0,0,95,100
8176,8176,409369,55834,5.0,15.0,30.0,50.0,50.0,83.9499969,20.0,30.0,100.0,150.0,233.9499969,100,1391.1300049,4173.3901367,4160.7998047,3049.4199219,2911.8200684,2661.1101074,5564.5200195,8268.4804688,12774.7402344,15686.5595703,18347.6601563,5.0,15.0,30.0,50.0,50.0,83.9499969,20.0,30.0,100.0,150.0,233.9499969,100,0.83,0.59,0.0,0.83,90,150,297.0,0,5,100
8177,8177,409370,55850,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,1148.1800537,3313.4099121,2505.9099121,3084.1499023,1906.0,93.1800003,4461.5898438,5637.0297852,10051.6503906,11957.6601563,12050.8398438,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,0.9,0.67,0.0,0.9,95,150,273.0,0,0,100
8178,8178,409371,55851,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,1154.1600342,3315.5700684,2503.2600098,2936.1101074,1884.9599609,92.6999969,4469.7299805,5677.2797852,9909.0996094,11794.0498047,11886.75,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,0.92,0.65,0.0,0.92,85,150,273.0,0,5,100
8179,8179,409372,55852,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,949.8400269,2321.5700684,1872.8299561,2928.0500488,1873.5400391,467.8299866,3271.4099121,3951.5300293,8072.2900391,9945.8300781,10413.6503906,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.76,0.5,0.0,0.76,85,150,272.0,0,5,100
8180,8180,409373,55853,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1145.0500488,3276.1799316,2487.6599121,2930.3400879,1903.2900391,153.2400055,4421.2299805,5640.6699219,9839.2197266,11742.5097656,11895.7597656,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.89,0.62,0.0,0.89,85,150,273.0,0,0,100
8181,8181,409374,55854,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,969.4699707,2341.4299316,1908.9300537,2930.3400879,1903.2900391,153.2400055,3310.9099121,4038.8898926,8150.1801758,10053.4697266,10206.7099609,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.72,0.48,0.0,0.72,90,150,272.0,0,0,100
8182,8182,409375,55794,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,781.3900146,2344.1699219,1336.1300049,1971.5300293,1823.5600586,1100.9699707,3125.5500488,3715.3798828,6433.2202148,8256.7695313,9357.7402344,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.51,0.39,0.0,0.51,100,150,222.0,0,0,100
8183,8183,409376,55813,5.0,15.0,30.0,50.0,50.0,50.1500015,20.0,30.0,100.0,150.0,200.1499939,100,978.75,2936.25,2256.3200684,1619.5899658,1255.1099854,817.0300293,3915.0,4740.0498047,7790.9101563,9046.0097656,9863.0400391,5.0,15.0,30.0,50.0,50.0,50.1500015,20.0,30.0,100.0,150.0,200.1499939,100,0.74,0.59,0.0,0.74,95,150,272.0,0,0,100
8184,8184,409377,55814,5.0,15.0,30.0,50.0,50.0,48.25,20.0,30.0,100.0,150.0,198.25,100,962.9500122,2869.2600098,2072.5500488,1515.1999512,1184.7099609,776.2600098,3832.1999512,4609.9702148,7419.9501953,8604.6699219,9380.9199219,5.0,15.0,30.0,50.0,50.0,48.25,20.0,30.0,100.0,150.0,198.25,100,0.72,0.58,0.0,0.72,90,150,272.0,0,5,100
8185,8185,409378,55815,5.0,15.0,30.0,50.0,50.0,48.25,20.0,30.0,100.0,150.0,198.25,100,757.6199951,1877.6500244,1703.3199463,1350.7700195,1112.4200439,770.5300293,2635.2800293,3344.6799316,5689.3701172,6801.7900391,7572.3100586,5.0,15.0,30.0,50.0,50.0,48.25,20.0,30.0,100.0,150.0,198.25,100,0.6,0.45,0.0,0.6,90,150,273.0,0,5,100
8186,8186,409379,55816,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,765.1799927,1920.0,1751.2099609,1325.8399658,1104.3199463,718.5100098,2685.1799316,3441.4699707,5762.2299805,6866.5498047,7585.0600586,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,0.58,0.44,0.0,0.58,85,150,273.0,0,0,100
8187,8187,409380,55817,5.0,15.0,30.0,50.0,50.0,42.7999992,20.0,30.0,100.0,150.0,192.8000031,100,408.5,806.1599731,1184.2399902,1315.7600098,1121.1199951,689.8200073,1214.6600342,1612.3199463,3714.6599121,4835.7900391,5525.6000977,5.0,15.0,30.0,50.0,50.0,42.7999992,20.0,30.0,100.0,150.0,192.8000031,100,0.36,0.24,0.0,0.36,85,150,272.0,0,0,100
8188,8188,409381,55812,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,809.8200073,2066.4199219,2190.4899902,2016.9799805,1306.0699463,834.8900146,2876.2399902,3750.3200684,7083.7099609,8389.7802734,9224.6699219,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,0.57,0.4,0.0,0.57,80,150,273.0,0,0,100
8189,8189,409382,55857,5.0,15.0,30.0,50.0,50.0,2.6199999,20.0,30.0,100.0,150.0,152.6199951,100,1134.8699951,3404.6101074,4989.6201172,3785.1899414,1319.6099854,59.9399986,4539.4799805,6785.9101563,13314.2900391,14633.9003906,14693.8398438,5.0,15.0,30.0,50.0,50.0,2.6199999,20.0,30.0,100.0,150.0,152.6199951,100,0.54,0.48,0.0,0.54,85,150,246.0,0,10,100
8190,8190,409383,55858,5.0,15.0,30.0,50.0,50.0,5.1700001,20.0,30.0,100.0,150.0,155.1699982,100,1121.0899658,3363.2600098,4830.1401367,3733.6899414,1285.3199463,112.7699966,4484.3500977,6654.5698242,13048.1796875,14333.4902344,14446.2597656,5.0,15.0,30.0,50.0,50.0,5.1700001,20.0,30.0,100.0,150.0,155.1699982,100,0.51,0.46,0.0,0.51,85,150,,0,5,100
8191,8191,409384,55873,5.0,15.0,30.0,50.0,50.0,37.6500015,20.0,30.0,100.0,150.0,187.6499939,100,1979.3900146,5938.1899414,11876.3701172,10776.9501953,5854.1201172,1483.8599854,7917.5800781,11876.3701172,30570.9003906,36425.0195313,37908.8789063,5.0,15.0,30.0,50.0,50.0,37.6500015,20.0,30.0,100.0,150.0,187.6499939,100,0.99,0.71,0.0,0.99,85,150,305.0,0,15,100
8192,8192,409385,55847,5.0,15.0,30.0,50.0,50.0,8.1099997,20.0,30.0,100.0,150.0,158.1100006,100,1399.4499512,4198.3598633,8345.4599609,9268.0996094,2782.8100586,499.8800049,5597.8100586,8396.7197266,23211.3691406,25994.1796875,26494.0605469,5.0,15.0,30.0,50.0,50.0,8.1099997,20.0,30.0,100.0,150.0,158.1100006,100,0.96,0.77,0.0,0.96,85,150,330.0,0,2,100
8193,8193,409386,55848,5.0,15.0,30.0,50.0,50.0,4.8099999,20.0,30.0,100.0,150.0,154.8099976,100,1328.4399414,3985.3300781,7579.7299805,8424.4501953,2303.1298828,188.4400024,5313.7700195,7895.3901367,21317.9609375,23621.0898438,23809.5292969,5.0,15.0,30.0,50.0,50.0,4.8099999,20.0,30.0,100.0,150.0,154.8099976,100,0.95,0.76,0.0,0.95,85,150,330.0,0,0,100
8194,8194,409387,55845,5.0,15.0,30.0,50.0,50.0,16.8999996,20.0,30.0,100.0,150.0,166.8999939,100,1258.0999756,3753.9699707,7154.3100586,4309.3398438,2482.5900879,805.0999756,5012.0600586,7426.6499023,16475.7109375,18958.3007813,19763.4003906,5.0,15.0,30.0,50.0,50.0,16.8999996,20.0,30.0,100.0,150.0,166.8999939,100,0.92,0.68,0.0,0.92,85,150,320.0,0,0,100
8195,8195,409388,55833,5.0,15.0,30.0,50.0,50.0,21.2000008,20.0,30.0,100.0,150.0,171.1999969,100,948.1500244,2844.4599609,2165.7199707,1585.3199463,1484.7800293,445.0400085,3792.6201172,5318.7402344,7543.6601563,9028.4404297,9473.4804688,5.0,15.0,30.0,50.0,50.0,21.2000008,20.0,30.0,100.0,150.0,171.1999969,100,0.61,0.42,0.0,0.61,80,126,,0,0,100
8196,8196,409389,55832,5.0,15.0,30.0,46.4000015,42.5,19.5499992,20.0,30.0,96.4000015,138.8999939,158.4499969,100,927.8900146,2783.6599121,1816.3900146,1325.8699951,1189.9799805,407.8800049,3711.5500488,4983.7099609,6853.8100586,8043.7998047,8451.6796875,5.0,15.0,30.0,46.4000015,42.5,19.5499992,20.0,30.0,96.4000015,138.8999939,158.4499969,100,0.56,0.38,0.0,0.56,80,126,202.0,0,0,100
8197,8197,409390,55878,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,1221.9699707,3300.1599121,1736.5899658,2320.4099121,1894.9799805,905.4899902,4522.1298828,5137.2998047,8579.1298828,10474.1103516,11379.5996094,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,0.52,0.14,0.0,0.52,90,150,,0,100,100
8198,8198,409391,55789,5.0,15.0,30.0,50.0,50.0,25.3999996,20.0,30.0,100.0,150.0,175.3999939,100,1437.6700439,4306.1699219,7184.9399414,6183.1601563,5921.1499023,1823.1300049,5743.8500977,8609.4101563,19111.9492188,25033.0996094,26856.2304688,5.0,15.0,30.0,50.0,50.0,25.3999996,20.0,30.0,100.0,150.0,175.3999939,100,0.52,0.12,0.0,0.52,90,150,323.0,0,100,100
8199,8199,409392,55822,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1113.5999756,3340.8000488,4373.4902344,2554.7600098,1015.0,40.5999985,4454.3999023,6681.6000977,11382.6503906,12397.6396484,12438.25,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.98,0.77,0.0,0.98,100,150,296.0,0,0,100
8200,8200,409393,55912,5.0,15.0,30.0,50.0,50.0,6.8000002,20.0,30.0,100.0,150.0,156.8000031,100,1550.7800293,4647.2797852,6698.3500977,2412.5200195,2155.8200684,206.8399963,6198.0498047,8726.0595703,15308.9296875,17464.7597656,17671.5996094,5.0,15.0,30.0,50.0,50.0,6.8000002,20.0,30.0,100.0,150.0,156.8000031,100,0.83,0.58,0.0,0.83,90,150,285.0,0,95,100
8201,8201,409394,55868,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,1463.1199951,4293.4902344,6331.4501953,5799.4799805,3358.2299805,1476.75,5756.6201172,8121.2797852,17887.5507813,21245.7792969,22722.5292969,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,0.84,0.61,0.0,0.84,95,150,,0,5,100
8202,8202,409395,55889,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,1411.6500244,4051.9199219,5209.9101563,4311.3398438,2151.5100098,1099.6099854,5463.5698242,7371.7700195,14984.8203125,17136.3300781,18235.9394531,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.85,0.61,0.0,0.85,95,150,284.0,0,0,100
8203,8203,409396,55890,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,928.3599854,2785.0900879,3241.6201172,2773.5600586,1661.4100342,969.7600098,3713.4499512,4879.25,9728.6298828,11390.0400391,12359.7998047,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.7,0.46,0.0,0.7,95,150,278.0,0,0,100
8204,8204,409397,55835,5.0,15.0,30.0,50.0,50.0,79.75,20.0,30.0,100.0,150.0,229.75,100,1097.5100098,3292.5100098,3861.9499512,3388.7199707,2879.6999512,2526.1499023,4390.0200195,6506.7299805,11640.6904297,14520.3896484,17046.5390625,5.0,15.0,30.0,50.0,50.0,79.75,20.0,30.0,100.0,150.0,229.75,100,0.82,0.59,0.0,0.82,85,150,297.0,0,10,100
8205,8205,409398,55855,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,1148.1800537,3313.4099121,2505.9099121,3084.1499023,1906.0,93.1800003,4461.5898438,5637.0297852,10051.6503906,11957.6601563,12050.8398438,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,0.91,0.66,0.0,0.91,95,150,273.0,0,0,100
8206,8206,409399,55856,5.0,15.0,30.0,50.0,50.0,2.55,20.0,30.0,100.0,150.0,152.5500031,100,970.9899902,2324.5300293,1910.3399658,3044.5,1876.4699707,52.4300003,3295.5200195,3983.6298828,8250.3603516,10126.8300781,10179.2597656,5.0,15.0,30.0,50.0,50.0,2.55,20.0,30.0,100.0,150.0,152.5500031,100,0.73,0.51,0.0,0.73,90,150,,0,0,100
8207,8207,447014,54898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,100
8208,8208,447018,54842,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1353.2900391,4059.8601074,3610.2099609,2810.3898926,1302.7800293,1120.4699707,5413.1401367,7900.3198242,11833.7402344,13136.5195313,14257.0,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.84,0.57,0.0,0.84,90,150,,0,10,100
8209,8209,447021,54907,5.0,15.0,30.0,50.0,50.0,50.1500015,20.0,30.0,100.0,150.0,200.1499939,100,1438.3299561,4256.2597656,3009.9599609,3054.7900391,1855.1500244,1130.7800293,5694.5898438,7408.2700195,11759.3300781,13614.4804688,14745.2695313,5.0,15.0,30.0,50.0,50.0,50.1500015,20.0,30.0,100.0,150.0,200.1499939,100,0.94,0.28,0.0,0.94,95,150,,0,100,100
8210,8210,447022,54881,4.75,14.25,28.5,47.5,47.5,47.7999992,19.0,28.5,95.0,142.5,190.3000031,95,1110.6099854,2966.0800781,970.0100098,1491.0100098,1491.0100098,907.5200195,4076.6899414,4450.2900391,6537.7001953,8028.7099609,8936.2402344,4.75,14.25,28.5,47.5,47.5,47.7999992,19.0,28.5,95.0,142.5,190.3000031,95,0.52,0.14,0.0,0.52,90,150,330.0,0,100,100
8211,8211,447023,54909,5.0,15.0,30.0,50.0,50.0,6.8000002,20.0,30.0,100.0,150.0,156.8000031,100,1550.7800293,4647.2797852,6698.3500977,2412.5200195,2155.8200684,206.8399963,6198.0498047,8726.0595703,15308.9296875,17464.7597656,17671.5996094,5.0,15.0,30.0,50.0,50.0,6.8000002,20.0,30.0,100.0,150.0,156.8000031,100,0.83,0.58,0.0,0.83,90,150,285.0,0,95,100
8212,8212,447024,54874,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,1463.1199951,4293.4902344,6331.4501953,5799.4799805,3358.2299805,1476.75,5756.6201172,8121.2797852,17887.5507813,21245.7792969,22722.5292969,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,0.84,0.61,0.0,0.84,95,150,,0,5,100
8213,8213,447026,54883,4.9000001,14.6999998,29.3999996,49.0,49.0,32.5600014,19.6000004,29.3999996,98.0,147.0,179.5599976,98,924.6799927,2542.4099121,734.8300171,1077.7600098,1009.3800049,640.8200073,3467.0900879,3737.5300293,5279.6899414,6289.0698242,6929.8901367,4.9000001,14.6999998,29.3999996,49.0,49.0,32.5600014,19.6000004,29.3999996,98.0,147.0,179.5599976,98,0.52,0.13,0.0,0.52,95,150,295.0,0,100,100
8214,8214,447027,54821,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,2264.6101074,6793.8300781,11675.3095703,13135.5498047,9425.5800781,6238.6801758,9058.4404297,13509.7099609,33869.3007813,43294.8789063,49533.5585938,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.99,0.6,0.0,0.99,95,150,297.0,0,100,100
8215,8215,447028,54819,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1410.5600586,4231.6801758,8046.7998047,13342.6699219,13441.5,7469.8198242,5642.2402344,8463.3603516,27031.7109375,40473.2109375,47943.03125,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.99,0.61,0.0,0.99,90,150,299.0,0,90,100
8216,8216,447029,54822,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,2184.2800293,6552.8398438,11532.5400391,13195.0,8974.6298828,6455.3999023,8737.1201172,13105.6796875,33464.6601563,42439.2890625,48894.6992188,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.98,0.69,0.0,0.98,90,150,297.0,0,100,100
8217,8217,447031,54888,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1538.4799805,4554.4902344,5707.7597656,7736.6000977,5105.2299805,3349.8798828,6092.9799805,8350.4804688,19537.3300781,24642.5605469,27992.4394531,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.88,0.6,0.0,0.88,85,150,,0,55,100
8218,8218,447032,54829,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,954.3599854,2863.0900879,1888.5799561,1967.0899658,1835.8499756,1100.1999512,3817.4599609,4919.2001953,7673.1298828,9508.9804688,10609.1796875,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.8,0.59,0.0,0.8,90,150,290.0,0,0,100
8219,8219,447033,54830,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,804.2999878,2392.8000488,679.6699829,1132.7800293,1149.7399902,1162.3100586,3197.1000977,3423.6599121,5009.5498047,6159.2900391,7321.6000977,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.64,0.44,0.0,0.64,90,150,285.0,0,0,100
8220,8220,447034,54831,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,954.3599854,2863.0900879,1735.3800049,1733.2299805,1133.9200439,1097.1500244,3817.4599609,4565.5498047,7286.0600586,8419.9804688,9517.1396484,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.69,0.38,0.0,0.69,90,150,,0,0,100
8221,8221,447039,54836,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1008.4799805,3015.1398926,1195.6899414,1140.6300049,1134.3199463,1121.8000488,4023.6201172,4765.1699219,6359.9301758,7494.2597656,8616.0498047,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.63,0.42,0.0,0.63,90,150,255.0,0,0,100
8222,8222,447040,54837,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1237.1500244,3703.6398926,2497.3999023,1137.0999756,1166.4200439,1192.3000488,4940.7900391,6974.5297852,8575.2900391,9741.7001953,10934.0,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.8,0.52,0.0,0.8,95,114,194.0,0,0,100
8223,8223,447041,54834,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1008.4799805,3025.4499512,1195.6899414,1140.6300049,1134.4699707,1124.5400391,4033.9299316,4775.4902344,6370.25,7504.7202148,8629.2597656,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.6,0.39,0.0,0.6,90,150,,0,0,100
8224,8224,447043,54835,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1021.5300293,3064.6000977,1189.7700195,1096.8900146,1098.1400146,1131.6700439,4086.1298828,4837.1401367,6372.7998047,7470.9399414,8602.5996094,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.48,0.25,0.0,0.48,95,150,255.0,0,0,100
